forum,year,accept,decision_raw,decision_parse_success,title,abstract,keywords_raw,keyword_document,keyword_count,title_length,abstract_length,topic_cluster,link,num_reviews,mean_score,score_std,rating_parse_success_share,confidence_mean,confidence_parse_success_share,mean_sentiment,mean_politeness,mean_toxicity,mean_constructiveness,review_length_mean,confidence_missing,confidence_mean_imputed,mean_score_percentile,year_topic_cluster,parse_status,mean_sentiment_z,within_year_sentiment_median,high_sentiment,borderline_window,propensity_score,propensity_logit
0pdSt3oyJa1,2023,1,Accept: poster,1,Specformer: Spectral Graph Neural Networks Meet Transformers,"Spectral graph neural networks (GNNs) learn graph representations via spectral-domain graph convolutions. However, most existing spectral graph filters are scalar-to-scalar functions, i.e., mapping a single eigenvalue to a single filtered value, thus ignoring the global pattern of the spectrum. Furthermore, these filters are often constructed based on some fixed-order polynomials, which have limited expressiveness and flexibility. To tackle these issues, we introduce Specformer, which effectively encodes the set of all eigenvalues and performs self-attention in the spectral domain, leading to a learnable set-to-set spectral filter. We also design a decoder with learnable bases to enable non-local graph convolution. Importantly, Specformer is equivariant to permutation. By stacking multiple Specformer layers, one can build a powerful spectral GNN. On synthetic datasets, we show that our Specformer can better recover ground-truth spectral filters than other spectral GNNs. Extensive experiments of both node-level and graph-level tasks on real-world graph datasets show that our Specformer outperforms state-of-the-art GNNs and learns meaningful spectrum patterns. Code and data are available at https://github.com/bdy9527/Specformer.","['Spectral Graph Neural Networks', 'Transformer']",spectral graph neural networks ; transformer,2,7,185,12,https://openreview.net/forum?id=0pdSt3oyJa1,4,5.5,0.5773502691896258,1.0,4.25,1.0,0.45485,0.3883838991878697,0.0,0.6411903122720126,286.0,0,4.25,0.4885,2023_12,decision=1;rating_share=1.0;confidence_share=1.0,-0.6224186712562139,0.4208968252806584,0,40-60,0.42234833941231126,-0.3131406012699141
17RDXeF-skZ,2023,0,Reject,1,Doing Fast Adaptation Fast: Conditionally Independent Deep Ensembles for Distribution Shifts,"Classifiers in a diverse ensemble capture distinct predictive signals, which is valuable for datasets containing multiple strongly predictive signals. Performing fast adaptation at test time allows us to generalize to distributions where certain signals are no longer predictive, or to avoid relying on sensitive or protected attributes. However, ensemble learning is often expensive, even more so when we need to enforce diversity constraints between the high-dimensional representations of the classifiers. Instead, we propose an efficient and fast method for learning ensemble diversity. We minimize conditional mutual information of the output distributions between classifiers, a quantity which can be cheaply and exactly computed from empirical data. The resulting ensemble contains individually strong predictors that are only dependent because they predict the label. We demonstrate the efficacy of our method on shortcut learning tasks. Performing fast adaptation on our ensemble selects shortcut-invariant models that generalize well to test distributions where the shortcuts are uncorrelated with the label.","['deep ensemble', 'diverse ensemble', 'shortcut learning', 'spurious correlations', 'conditional mutual information']",deep ensemble ; diverse ensemble ; shortcut learning ; spurious correlations ; conditional mutual information,5,11,157,4,https://openreview.net/forum?id=17RDXeF-skZ,3,5.666666666666667,0.5773502691896257,1.0,2.333333333333333,1.0,0.8451,0.3229271567640148,0.0,0.7569654246391407,260.3333333333333,0,2.333333333333333,0.5345,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.4321791983896176,0.4208968252806584,1,40-60,0.415150566277861,-0.34271317111258387
1KtU2ya2zh5,2023,0,Reject,1,META-STORM: Generalized Fully-Adaptive Variance Reduced SGD for Unbounded Functions,"We study the application of variance reduction (VR) techniques to general non-convex stochastic optimization problems. In this setting, the recent work STORM (Cutkosky & Orabona, 2019) overcomes the drawback of having to compute gradients of “mega-batches” that earlier VR methods rely on. There, STORM utilizes recursive momentum to achieve the VR effect and is then later made fully adaptive in STORM+ (Levy et al., 2021), where full-adaptivity removes the requirement for obtaining certain problem-specific parameters such as the smoothness of the objective and bounds on the variance and norm of the stochastic gradients in order to set the step size. However, STORM+ crucially relies on the assumption that the function values are bounded, excluding a large class of useful functions. In this work, we propose META-STORM, a generalized framework of STORM+ that removes this bounded function values assumption while still attaining the optimal convergence rate for non-convex optimization. META-STORM not only maintains full-adaptivity, removing the need to obtain problem specific parameters, but also improves the convergence rate’s dependency on the problem parameters. Furthermore, META-STORM can utilize a large range of parameter settings that subsumes previous methods allowing for more flexibility in a wider range of settings. Finally, we demonstrate the effectiveness of META-STORM through experiments across common deep learning tasks. Our algorithm improves upon the previous work STORM+ and is competitive with widely used algorithms after the addition of per-coordinate update and exponential moving average heuristics.","['Nonconvex Optimization', 'Stochastic Optimization', 'Adaptive Algorithms', 'Variance Reduction']",nonconvex optimization ; stochastic optimization ; adaptive algorithms ; variance reduction,4,11,245,4,https://openreview.net/forum?id=1KtU2ya2zh5,4,5.5,0.5773502691896257,1.0,3.25,1.0,0.36275,0.2589328505245221,0.0,1.702124523593984,264.75,0,3.25,0.4885,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.8713064708574465,0.4208968252806584,0,40-60,0.39953960391819504,-0.4073837937689189
1P8eOmWgdk,2023,0,Reject,1,Model-free Reinforcement Learning that Transfers Using Random Reward Features,"Favorable reinforcement learning (RL) algorithms should not only be able to synthesize controller for complex tasks, but also transfer across various such tasks. Classical model-free RL algorithms like Q-learning can be made stable, and has the potential to solve complicated tasks individually. However, rewards are key supervision signals in model-free approaches, making it challenging in general to transfer across multiple tasks with different reward functions. On the other hand, model-based RL algorithms, naturally transfers to various reward functions if the transition dynamics are learned well. Unfortunately, model-learning usually suffers from high dimensional observations and/or long horizons due to the challenges of compounding error. In this work, we propose a new way to transfer behaviors across problems with different reward functions that enjoy the best of both worlds. Specifically, we develop a model-free approach that implicitly learns the model without constructing the transition dynamics. This is achieved by using random features to generate reward functions in training, and incorporating model predictive control with open-loop policies in online planning. We show that the approach enables fast adaptation to problems with completely new reward functions, while scaling to high dimensional observations and long horizons. Moreover, our method can easily be trained on large offline datasets, and be quickly deployed on new tasks with good performance, making it more widely applicable than typical model-free and model-based RL methods. We evaluate the superior performance of our algorithm in a variety of RL and robotics domains.","['Reinforcement Learning', 'Model-free', 'Transfer', 'Random Features']",reinforcement learning ; model free ; transfer ; random features,4,10,250,1,https://openreview.net/forum?id=1P8eOmWgdk,4,5.25,2.0615528128088303,1.0,3.0,1.0,0.97005,0.2259249341832538,0.0,1.272283665779281,514.5,0,3.0,0.412,2023_1,decision=1;rating_share=1.0;confidence_share=1.0,0.7698396822134399,0.4208968252806584,1,40-60,0.6581170853314123,0.6549145330531828
1Wo0vqaZ8WJ,2023,0,Reject,1,Let Offline RL Flow: Training Conservative Agents in the Latent Space of Normalizing Flow,"Offline reinforcement learning aims to train a policy on a pre-recorded and fixed dataset without any additional environment interactions. There are two major challenges in this setting: (1) extrapolation error caused by approximating the value of state-action pairs not well-covered by the training data and (2) distributional shift between behavior and inference policies. One way to tackle these problems is to induce conservatism - i.e., keeping the learned policies closer to the behavioral ones. To achieve this, we build upon recent works on learning policies in latent action spaces and use a special form of normalizing flow for constructing a generative model, which we use as a conservative action encoder. This normalizing flow action encoder is pre-trained in a supervised manner on the offline dataset, and then an additional policy model - controller in the latent space - is trained via reinforcement learning. This approach avoids querying actions outside of the training dataset and therefore does not require additional regularization for out-of-dataset actions. We evaluate our method on various locomotion and navigation tasks, demonstrating that our approach outperforms recently proposed algorithms with generative action models on a large portion of datasets.","['Offline Reinforcement Learning', 'Normalizing Flows']",offline reinforcement learning ; normalizing flows,2,14,193,1,https://openreview.net/forum?id=1Wo0vqaZ8WJ,4,5.5,0.5773502691896258,1.0,4.0,1.0,0.96895,0.2790008550004665,0.0,1.39749984303918,458.75,0,4.0,0.4885,2023_1,decision=1;rating_share=1.0;confidence_share=1.0,0.766867080915271,0.4208968252806584,1,40-60,0.6850987882531583,0.7773040681554595
1jDN-RfQfrb,2023,0,Reject,1,Unveiling Transformers with LEGO: A Synthetic Reasoning Task,"We propose a synthetic reasoning task, LEGO (Learning Equality and Group Operations), that encapsulates the problem of following a chain of reasoning, and we study how the Transformer architectures learn this task. We pay special attention to data effects such as pretraining (on seemingly unrelated NLP tasks) and dataset composition (e.g., differing chain length at training and test time), as well as architectural variants such as weight-tied layers or adding convolutional components. We study how the trained models eventually succeed at the task, and in particular, we are able to understand (to some extent) some of the attention heads as well as how the information flows in the network. Based on these observations we propose a hypothesis that here pretraining helps for LEGO tasks due to certain structured attention patterns, and we experimentally verify this hypothesis. We also observe that in some data regimes the trained transformer finds ``shortcut"" solutions to follow the chain of reasoning, which impedes the model's robustness, and moreover we propose ways to prevent it. Motivated by our findings on structured attention patterns, we propose to replace certain attention heads with hardcoded patterns. This architectural change significantly reduces Flops and maintains or even improves the model's performance at large-scale pretraining.","['transformers', 'logical reasoning', 'role of pretraining', 'attention pattern']",transformers ; logical reasoning ; role of pretraining ; attention pattern,4,8,207,4,https://openreview.net/forum?id=1jDN-RfQfrb,4,5.75,2.0615528128088303,1.0,3.5,1.0,0.9282,0.1951000073866247,0.0,1.0912505586917411,322.0,0,3.5,0.578,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.6567457146421959,0.4208968252806584,1,40-60,0.41171247316517395,-0.35689059454667044
2EpjkjzdCAa,2023,1,Accept: poster,1,Effectively Modeling Time Series with Simple Discrete State Spaces,"Time series modeling is a well-established problem, which often requires that methods (1) expressively represent complicated dependencies, (2) forecast long horizons, and (3) efficiently train over long sequences. State-space models (SSMs) are classical models for time series, and prior works combine SSMs with deep learning layers for efficient sequence modeling. However, we find fundamental limitations with these prior approaches, proving their SSM representations cannot express autoregressive time series processes. We thus introduce SpaceTime, a new state-space time series architecture that improves all three criteria. For expressivity, we propose a new SSM parameterization based on the companion matrix---a canonical representation for discrete-time processes---which enables SpaceTime's SSM layers to learn desirable autoregressive processes. For long horizon forecasting, we introduce a ""closed-loop"" variation of the companion SSM, which enables SpaceTime to predict many future time-steps by generating its own layer-wise inputs. For efficient training and inference, we introduce an algorithm that reduces the memory and compute of a forward pass with the companion matrix. With sequence length $\\ell$ and state-space size $d$, we go from $\\tilde{O}(d \\ell)$ naïvely to $\\tilde{O}(d + \\ell)$. In experiments, our contributions lead to state-of-the-art results on extensive and diverse benchmarks, with best or second-best AUROC on 6 / 7 ECG and speech time series classification, and best MSE on 14 / 16 Informer forecasting tasks. Furthermore, we find SpaceTime (1) fits AR($p$) processes that prior deep SSMs fail on, (2) forecasts notably more accurately on longer horizons than prior state-of-the-art, and (3) speeds up training on real-world ETTh1 data by 73% and 80% relative wall-clock time over Transformers and LSTMs.","['time series', 'forecasting', 'state-space models', 'time series classification']",time series ; forecasting ; state space models ; time series classification,4,9,272,4,https://openreview.net/forum?id=2EpjkjzdCAa,4,5.5,2.0816659994661326,1.0,2.75,1.0,0.628425,0.1360203711589304,0.0,1.3169954270719986,462.0,0,2.75,0.4885,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,-0.1533556982292434,0.4208968252806584,0,40-60,0.4949789839506445,-0.02008473934674267
2_I3JQ70U2,2023,0,Reject,1,Asynchronous Message Passing: A new Framework for Learning in Graphs,"This paper studies asynchronous message passing (AMP), a new framework for applying neural networks to graphs. Existing graph neural networks (GNNs) use the message passing framework which is based on the synchronous distributed computing model. In traditional GNNs, nodes aggregate their neighbors in each round, which causes problems such as oversmoothing and expressiveness limitations. On the other hand, our AMP framework is based on the \\textit{asynchronous} model, where nodes react to messages of their neighbors individually. We prove (i) AMP is at least as powerful as the message passing framework, (ii) AMP is more powerful than the $1-$WL test for graph isomorphism, an important benchmark for message passing GNNs, and (iii) conceptually, AMP can even separate any pair of graphs and compute graph isomorphism. We experimentally validate the findings on AMP's expressiveness, and show that AMP might be better suited to propagate messages over large distances in graphs. We also demonstrate that AMP performs well on several graph classification benchmarks.",,missingkeyword,0,10,161,3,https://openreview.net/forum?id=2_I3JQ70U2,4,5.5,0.5773502691896257,1.0,3.25,1.0,0.907675,0.3480392156862745,0.0,2.120001423387041,437.25,0,3.25,0.4885,2023_3,decision=1;rating_share=1.0;confidence_share=1.0,0.6012796767831806,0.4208968252806584,1,40-60,0.5534421458029358,0.21458825779850416
2b2s9vd7wYv,2023,1,Accept: poster,1,LogicDP: Creating Labels for Graph Data via Inductive Logic Programming,"Graph data, such as scene graphs and knowledge graphs, see wide use in AI systems. In real-world and large applications graph data are usually incomplete, motivating graph reasoning models for missing-fact or missing-relationship inference. While these models can achieve state-of-the-art performance, they require a large amount of training data. Recent years have witnessed the rising interest in label creation with data programming (DP) methods, which aim to generate training labels from heuristic labeling functions. However, existing methods typically focus on unstructured data and are not optimized for graphs. In this work, we propose LogicDP, a data programming framework for graph data. Unlike existing DP methods, (1) LogicDP utilizes the inductive logic programming (ILP) technique and automatically discovers the labeling functions from the graph data; (2) LogicDP employs a budget-aware framework to iteratively refine the functions by querying an oracle, which significantly reduces the human efforts in function creations. Experiments show that LogicDP achieves better data efficiency in both scene graph and knowledge graph reasoning tasks.","['Data Programming', 'Graph Reasoning', 'Inductive Logic Programming']",data programming ; graph reasoning ; inductive logic programming,3,10,170,4,https://openreview.net/forum?id=2b2s9vd7wYv,4,5.5,2.0816659994661326,1.0,3.5,1.0,0.91005,-0.1668245780283246,0.0,0.3943479309928821,278.5,0,3.5,0.4885,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.6076977932224089,0.4208968252806584,1,40-60,0.36220075967667015,-0.5658249206434132
2jcvy1htS_r,2023,0,Reject,1,A Hierarchical Bayesian Approach to Federated Learning,"We propose a novel hierarchical Bayesian approach to Federated learning (FL), where our models reasonably describe the generative process of clients' local data via hierarchical Bayesian modeling: constituting random variables of local models for clients that are governed by a higher-level global variate. Interestingly, the variational inference in our Bayesian model leads to an optimization problem whose block-coordinate descent solution becomes a distributed algorithm that is separable over clients and allows them not to reveal their own private data at all, thus fully compatible with FL. We also highlight that our block-coordinate algorithm has particular forms that subsume the well-known FL algorithms including Fed-Avg and Fed-Prox as special cases. That is, we not only justify the previous Fed-Avg and Fed-Prox algorithms whose learning protocols look intuitive but theoretically less underpinned, but also generalise them even further via principled Bayesian approaches. Beyond introducing novel modeling and derivations, we also offer convergence analysis showing that our block-coordinate FL algorithm converges to an (local) optimum of the objective at the rate of $O(1/\\sqrt{t})$, the same rate as regular (centralised) SGD, as well as the generalisation error analysis where we prove that the test error of our model on unseen data is guaranteed to vanish as we increase the training data size, thus asymptotically optimal.","['Federated Learning', 'Bayesian Methods', 'Probabilistic Models']",federated learning ; bayesian methods ; probabilistic models,3,7,222,8,https://openreview.net/forum?id=2jcvy1htS_r,4,5.5,0.5773502691896258,1.0,3.0,1.0,0.9379,0.4359897475960379,0.0,1.3821494362624538,439.25,0,3.0,0.4885,2023_8,decision=1;rating_share=1.0;confidence_share=1.0,0.6829586533624123,0.4208968252806584,1,40-60,0.41835011022817353,-0.32955003652858667
36g8Ept_CCj,2023,0,Reject,1,Learning Mixture Models with Simultaneous Data Partitioning and Parameter Estimation,"We study a new framework of learning mixture models via data partitioning called PRESTO, wherein we optimize a joint objective function on the model parameters and the partitioning, with each model tailored to perform well on its specific partition. We connect PRESTO to a number of past works in data partitioning, mixture models, and clustering, and show that PRESTO generalizes several loss functions including the k-means and Bregman clustering objective, the Gaussian mixture model objective, mixtures of support vector machines, and mixtures of linear regression. We then propose a new joint discrete-continuous optimization algorithm which achieves a bounded approximation guarantee for any general loss function, thereby achieving guarantees for the afore-mentioned problems as well. We study PRESTO in the context of resource efficient deep learning, where we train smaller resource constrained models on each partition and show that it outperforms existing data partitioning and model pruning/knowledge distillation approaches, which in contrast to PRESTO, require large initial (teacher) models.","['mixture models', 'resource constrained learning']",mixture models ; resource constrained learning,2,10,162,4,https://openreview.net/forum?id=36g8Ept_CCj,3,5.333333333333333,0.5773502691896257,1.0,4.0,1.0,0.8738666666666667,0.835282287978012,0.0,1.3459051622654183,364.0,0,4.0,0.444,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.5099172262780954,0.4208968252806584,1,40-60,0.4977961437364357,-0.008815482143408616
39z0zPZ0AvB,2023,1,Accept: poster,1,Don’t forget the nullspace! Nullspace occupancy as a mechanism for out of distribution failure,"Out of distribution (OoD) generalization has received considerable interest in recent years. In this work, we identify a particular failure mode of OoD generalization for discriminative classifiers that is based on test data (from a new domain) lying in the nullspace of features learnt from source data. We demonstrate the existence of this failure mode across multiple networks trained across RotatedMNIST, PACS, TerraIncognita, DomainNet and ImageNet-R datasets. We then study different choices for characterizing the feature space and show that projecting intermediate representations onto the span of directions that obtain maximum training accuracy provides consistent improvements in OoD performance. Finally, we show that such nullspace behavior also provides an insight into neural networks trained on poisoned data. We hope our work galvanizes interest in the relationship between the nullspace occupancy failure mode and generalization.",,missingkeyword,0,15,135,3,https://openreview.net/forum?id=39z0zPZ0AvB,4,5.75,1.5,1.0,3.5,1.0,0.46695,0.8883632432468355,0.0,0.9632984602429224,446.75,0,3.5,0.578,2023_3,decision=1;rating_share=1.0;confidence_share=1.0,-0.589720056976356,0.4208968252806584,0,40-60,0.533474900661474,0.13410020072497392
4bCsX2K0KuR,2023,0,Reject,1,FiD-Light: Efficient and Effective Retrieval-Augmented Text Generation,"Retrieval-augmented generation models offer many benefits over standalone language models: besides a textual answer to a given query they provide provenance items retrieved from an updateable knowledge base. However, they are also more complex systems and need to handle long inputs. In this work, we introduce FiD-Light to strongly increase the efficiency of the state-of-the-art retrieval-augmented FiD model, while maintaining the same level of effectiveness. Our FiD-Light model constrains the information flow from the encoder (which encodes passages separately) to the decoder (using concatenated encoded representations). Furthermore, we adapt FiD-Light with re-ranking capabilities through textual source pointers, to improve the top-ranked provenance precision. Our experiments on a diverse set of seven knowledge intensive tasks (KILT) show FiD-Light consistently improves the Pareto frontier between query latency and effectiveness. FiD-Light with source pointing sets substantial new state-of-the-art results on six KILT tasks for combined text generation and provenance retrieval evaluation, while maintaining reasonable efficiency.","['retrieval augmented generation', 'KILT', 'Fusion-in-Decoder', 'efficiency']",retrieval augmented generation ; kilt ; fusion in decoder ; efficiency,4,9,167,4,https://openreview.net/forum?id=4bCsX2K0KuR,3,5.666666666666667,0.5773502691896257,1.0,4.0,1.0,0.9510333333333332,0.5878646959375241,0.0,1.0053075524976318,334.6666666666667,0,4.0,0.5345,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.7184497112860044,0.4208968252806584,1,40-60,0.5053464619298473,0.021386662851420782
4gc3MGZra1d,2023,1,Accept: poster,1,On Representing Mixed-Integer Linear Programs by Graph Neural Networks,"While Mixed-integer linear programming (MILP) is NP-hard in general, practical MILP has received roughly 100--fold speedup in the past twenty years. Still, many classes of MILPs quickly become unsolvable as their sizes increase, motivating researchers to seek new acceleration techniques for MILPs. With deep learning, they have obtained strong empirical results, and many results were obtained by applying graph neural networks (GNNs) to making decisions in various stages of MILP solution processes. This work discovers a fundamental limitation: there exist feasible and infeasible MILPs that all GNNs will, however, treat equally, indicating GNN's lacking power to express general MILPs. Then, we show that, by restricting the MILPs to unfoldable ones or by adding random features, there exist GNNs that can reliably predict MILP feasibility, optimal objective values, and optimal solutions up to prescribed precision. We conducted small-scale numerical experiments to validate our theoretical findings.",,missingkeyword,0,10,147,3,https://openreview.net/forum?id=4gc3MGZra1d,4,5.25,2.98607881119482,1.0,4.0,1.0,0.44535,0.8875467711376535,0.0,0.5181081216049006,449.75,0,4.0,0.412,2023_3,decision=1;rating_share=1.0;confidence_share=1.0,-0.648091137013127,0.4208968252806584,0,40-60,0.46888428757175993,-0.1246238952694649
5H9_FUPA9r8,2023,0,Reject,1,CommsVAE: Learning the brain's macroscale communication dynamics using coupled sequential VAEs,"Communication within or between complex systems is commonplace in the natural sciences and fields such as graph neural networks. The brain is a perfect example of such a complex system, where communication between brain regions is constantly being orchestrated. To analyze communication, the brain is often split up into anatomical regions that each perform certain computations. These regions must interact and communicate with each other to perform tasks and support higher-level cognition. On a macroscale, these regions communicate through signal propagation along the cortex and along white matter tracts over longer distances. When and what types of signals are communicated over time is an unsolved problem and is often studied using either functional or structural data. In this paper, we propose a non-linear generative approach to communication from functional data. We address three issues with common connectivity approaches by explicitly modeling the directionality of communication, finding communication at each timestep, and encouraging sparsity. To evaluate our model, we simulate temporal data that has sparse communication between nodes embedded in it and show that our model can uncover the expected communication dynamics. Subsequently, we apply our model to temporal neural data from multiple tasks and show that our approach models communication that is more specific to each task. The specificity of our method means it can have an impact on the understanding of psychiatric disorders, which are believed to be related to highly specific communication between brain regions compared to controls. In sum, we propose a general model for dynamic communication learning on graphs, and show its applicability to a subfield of the natural sciences, with potential widespread scientific impact.","['variational autoencoder', 'computational neuroscience', 'graphs', 'fMRI', 'sequential variational autoencoder', 'graph learning', 'communications']",variational autoencoder ; computational neuroscience ; graphs ; fmri ; sequential variational autoencoder ; graph learning ; communications,7,11,271,6,https://openreview.net/forum?id=5H9_FUPA9r8,4,5.25,0.4999999999999999,1.0,3.75,1.0,0.407075,0.5329993944421518,0.0,1.6735401768049485,419.75,0,3.75,0.412,2023_6,decision=1;rating_share=1.0;confidence_share=1.0,-0.7515241503653223,0.4208968252806584,0,40-60,0.4240127368148278,-0.3063220534872738
5MkYIYCbva,2023,1,Accept: poster,1,Long Range Language Modeling via Gated State Spaces,"State space models have shown to be effective at modeling long range dependencies, specially on sequence classification tasks. In this work we focus on autoregressive sequence modeling over English books, Github source code and ArXiv mathematics articles. Based on recent developments around the effectiveness of gated activation functions, we propose a new layer named \\textit{Gated State Space} (GSS) and show that it trains significantly faster than the diagonal version of S4 (i.e. DSS) on TPUs, is fairly competitive with several well-tuned Transformer-based baselines and exhibits zero-shot generalization to longer inputs while being straightforward to implement. Finally, we show that leveraging self-attention to model local dependencies improves the performance of GSS even further.","['Long range language modeling', 'language modeling', 'state space models']",long range language modeling ; language modeling ; state space models,3,8,118,4,https://openreview.net/forum?id=5MkYIYCbva,4,5.75,0.5,1.0,3.75,1.0,0.789525,0.8205525401532661,0.0,0.7955567823988877,309.25,0,3.75,0.578,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.2819952737116752,0.4208968252806584,0,40-60,0.48919482237566525,-0.0432274405145434
5Qt6ZqXSDEZ,2023,0,Reject,1,From Adaptive Query Release to Machine Unlearning,"We formalize the problem of machine unlearning as design of efficient unlearning algorithms corresponding to learning algorithms which perform a selection of adaptive queries from structured query classes. We give efficient unlearning algorithms for linear and prefix-sum query classes. As applications, we show that unlearning in many problems, in particular, stochastic convex optimization (SCO), can be reduced to the above, yielding improved guarantees for the problem. In particular, for smooth Lipschitz losses and any $\\rho>0$, our results yield an unlearning algorithm with excess population risk of $\\tilde O\\big(\\frac{1}{\\sqrt{n}}+\\frac{\\sqrt{d}}{n\\rho}\\big)$ with unlearning query (gradient) complexity $\\tilde O(\\rho \\cdot \\text{Retraining Complexity})$, where $d$ is the model dimensionality and $n$ is the initial number of samples. For non-smooth Lipschitz losses, we give an unlearning algorithm with excess population risk $\\tilde O\\big(\\frac{1}{\\sqrt{n}}+\\big(\\frac{\\sqrt{d}}{n\\rho}\\big)^{1/2}\\big)$ with the same unlearning query (gradient) complexity. Furthermore, in the special case of Generalized Linear Models (GLMs), such as those in linear and logistic regression, we get dimension-independent rates of $\\tilde O\\big(\\frac{1}{\\sqrt{n}} +\\frac{1}{(n\\rho)^{2/3}}\\big)$ and $\\tilde O\\big(\\frac{1}{\\sqrt{n}} +\\frac{1}{(n\\rho)^{1/3}}\\big)$ for smooth Lipschitz and non-smooth Lipschitz losses respectively. Finally, we give generalizations of the above from one unlearning request to dynamic streams consisting of insertions and deletions.","['machine unlerarning', 'stochastic convex optimization']",machine unlerarning ; stochastic convex optimization,2,7,233,4,https://openreview.net/forum?id=5Qt6ZqXSDEZ,4,5.75,0.4999999999999999,1.0,2.5,1.0,0.965075,0.4088586220340523,0.0,1.1730599963818382,488.75,0,2.5,0.578,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.756395417251267,0.4208968252806584,1,40-60,0.5811460828713223,0.3274799461013759
5R96mIU85IW,2023,0,Reject,1,Effectively using public data in privacy preserving Machine learning,"A key challenge towards differentially private machine learning is balancing the trade-off between privacy and utility. A recent line of work has demonstrated that leveraging \\emph{public data samples} can enhance the utility of DP-trained models (for the same privacy guarantees). In this work, we show that public data can be used to improve utility in DP models significantly more than shown in recent works. Towards this end, we introduce a modified DP-SGD algorithm that leverages public data during its training process. Our technique uses public data in two complementary ways: (1) it uses generative models trained on public data to produce synthetic data that is effectively embedded in multiple steps of the training pipeline; (2) it uses a new gradient clipping mechanism (required for achieving differential privacy) which changes the \\emph{origin} of gradient vectors using information inferred from available public and synthesized data. Our experimental results demonstrate the effectiveness of our approach in improving the state-of-the-art in differentially private machine learning across multiple datasets, network architectures, and application domains. Notably, we achieve a $75\\%$ accuracy on CIFAR10 when using only $2,000$ public images; this is \\emph{significantly higher} than the state-of-the-art which is $68\\%$ for DP-SGD with the privacy budget of $\\varepsilon=2,\\delta=10^{-5}$ (given the same number of public data points).","['Privacy preserving machine learning', 'dp-sgd', 'public data in privacy']",privacy preserving machine learning ; dp sgd ; public data in privacy,3,9,218,4,https://openreview.net/forum?id=5R96mIU85IW,4,5.75,0.5,1.0,3.25,1.0,0.90425,0.3027157910812222,0.0,1.3618183200163494,212.75,0,3.25,0.578,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.5920240772866092,0.4208968252806584,1,40-60,0.3623494573627204,-0.5651812964639785
5T80c_5NSbV,2023,0,Reject,1,"A sparse, fast, and stable representation for multiparameter topological data analysis","Topological data analysis (TDA) is a new area of geometric data analysis that focuses on using invariants from algebraic topology to provide multiscale shape descriptors for point clouds. One of the most important shape descriptors is persistent homology, which studies the topological variations as a filtration parameter changes; a typical parameter is the feature scale. For many data sets, it is useful to consider varying multiple filtration parameters at once, for example scale and density. While the theoretical properties of one-parameter persistent homology are well understood, less is known about the multiparameter case. Of particular interest is the problem of representing multiparameter persistent homology by elements of a vector space for integration with traditional machine learning. Existing approaches to this problem either ignore most of the multiparameter information to reduce to the one-parameter case or are heuristic and potentially unstable in the face of noise. In this article, we introduce a general representation framework for multiparameter persistent homology that encompasses previous approaches. We establish theoretical stability guarantees under this framework as well as efficient algorithms for practical computation, making this framework an applicable and versatile tool for TDA practitioners. We validate our stability results and algorithms with numerical experiments that demonstrate statistical convergence, prediction accuracy, and fast running times on several real data sets.","['Topological Data Analysis', 'Algebraic Topology', 'Persistent Homology', 'Kernel Methods']",topological data analysis ; algebraic topology ; persistent homology ; kernel methods,4,11,216,4,https://openreview.net/forum?id=5T80c_5NSbV,4,5.5,0.5773502691896258,1.0,2.5,1.0,0.928675,0.4346570262564523,0.0,2.276425393242468,348.5,0,2.5,0.4885,2023_4,decision=1;rating_share=1.0;confidence_share=1.0,0.6580293379300415,0.4208968252806584,1,40-60,0.4677404525355041,-0.1292176880679033
5YHaMHg2Bfa,2023,0,Reject,1,SGD Through the Lens of Kolmogorov Complexity,"We initiate a thorough study of the dynamics of stochastic gradient descent (SGD) under minimal assumptions using the tools of entropy compression. Specifically, we characterize a quantity of interest which we refer to as the \\emph{accuracy discrepancy}. Roughly speaking, this measures the average discrepancy between the model accuracy on batches and large subsets of the entire dataset. We show that if this quantity is sufficiently large, then SGD finds a model which achieves perfect accuracy on the data in $O(1)$ epochs. On the contrary, if the model cannot perfectly fit the data, this quantity must remain below a \\emph{global} threshold, which only depends on the size of the dataset and batch. We use the above framework to lower bound the amount of randomness required to allow (non stochastic) gradient descent to escape from local minimas using perturbations. We show that even if the model is \\emph{extremely overparameterized}, at least a linear (in the size of the dataset) number of random bits are required to guarantee that GD escapes local minimas in polynomial time.",,missingkeyword,0,7,176,3,https://openreview.net/forum?id=5YHaMHg2Bfa,7,5.571428571428571,1.5118578920369088,1.0,3.142857142857143,1.0,0.9676142857142856,0.7364882392300248,0.0,0.8779524385840857,563.8571428571429,0,3.142857142857143,0.514,2023_3,decision=1;rating_share=1.0;confidence_share=1.0,0.7632574936246372,0.4208968252806584,1,40-60,0.6342037195007079,0.5502936591788151
